"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size Type","Size","Colour","Description","Return/Exchange Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Brand","attr_Plating","attr_color","attr_Country","attr_Pack of","attr_Print /Pattern Type","attr_Ideal for","attr_Product Type","attr_Ideal For","attr_Type","attr_Country of origin","attr_Occasion","attr_Base Material
","attr_Clasp Type","attr_Chain Type","attr_pack of","attr_Base Material","attr_Bangle Size","attr_Size","attr_Comfortable for","attr_Package Contents","attr_Gemstone","attr_Sales Package","attr_Gemstone
","attr_2>","attr_3>","attr_4>","attr_5>","attr_Stone Type","attr_Country_of_Origin"
"10917640","","Gold Plated  Chowker Necklace","perolo",549,999,175,4973,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OK3iOjU0_ZJG1O7NO5D_2023-12-28_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OK3iOjU0_GZU1U9N19B_2023-12-28_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OK3iOjU0_XLZWHJ3JMR_2023-12-28_3.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/OK3iOjU0_75ZZ96E2SA_2023-12-28_4.jpg","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","Elevate Your Style With Our Stunning 20 Carat Jewellery Necklace! Expertly Crafted With Exquisite Attention To Detail, This Statement Piece Is A True Showstopper. With Its Lustrous Finish And Timeless Design, It'S The Perfect Accessory To Add A Touch Of Elegance To Any Outfit. Whether You'Re Dressing Up For A Special Occasion Or Simply Want To Add A Touch Of Glamour To Your Everyday Look, This Necklace Is Sure To Turn Heads And Make You Feel Like A Million Bucks. Treat Yourself To This Extraordinary Piece And Indulge In Luxury Like Never Before!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Necklace","India","Casual",,,,,,,,,,,,,,,,,,
"70147402","","Gold Plated  Flower Ring","new flower ring",399,999,22,4951,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70147402_1688553234146_f0s6x57ex8dzdio.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/70147402_1703679862061_hx83iac5wt9vcm4.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__rings","size","Free Size","Gold","Hey There! Looking For A Stunning Piece Of Jewellery To Dazzle Your Loved Ones? Our 20 Carat Ring Is The Epitome Of Elegance And Sophistication. Crafted With Exquisite Attention To Detail, This Ring Features A Gorgeous Design That Will Surely Make Heads Turn. Perfect For Special Occasions Or Even Daily Wear, This Piece Will Add A Touch Of Luxury To Any Outfit. Get Ready To Shine Brighter Than Ever With This 20 Carat Jewellery!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","ring","India","Casual",,,,,,,,,,,,,,,,,,
"15468","","Brass Gold Plated Bangle( Set of 4)","3 bindi_2.4",499,1249,140,4853,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/b-sZcLLf_5ELA9XRK6E_2024-01-30_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/b-sZcLLf_H9E9ISGT1D_2024-01-30_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/b-sZcLLf_G4Q69PUDMS_2024-01-30_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/b-sZcLLf_WEYPOTMWN3_2024-01-30_5.jpg","","","","","","","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/b_sZcLLf_MIBEUAG63V_2024-04-03_1.mp4","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.1","Gold","Introducing our exquisite Gold Plated Dailywear 4 Piece Bangle Designer collection, where elegance meets versatility. These beautifully crafted bangles are designed to seamlessly blend into your daily routine while adding a touch of glamour and sophistication to your ensemble.

Product Features:

Premium Craftsmanship: Each bangle is meticulously crafted with attention to detail, ensuring a flawless finish that radiates luxury. Our skilled artisans have poured their expertise into creating a piece that reflects the perfect balance between traditional craftsmanship and modern design.

High-Quality Material: These bangles are plated with a layer of genuine gold, exuding a rich and timeless luster that catches the light beautifully. The high-quality materials used ensure longevity, making them a cherished addition to your jewelry collection.

Versatile Designs: The 4-piece set offers a variety of styles, allowing you to mix and match according to your mood and outfit. From sleek and minimalist to intricately patterned, our collection caters to every taste and occasion.

Comfortable Fit: We understand that daily wear requires comfort, and our bangles are designed to provide just that. The lightweight construction and smooth edges ensure a comfortable fit that won't hinder your daily activities.

Easy Maintenance: The gold plating is resistant to tarnishing, making maintenance a breeze. A quick wipe with a soft cloth will keep your bangles looking as radiant as ever.

Thoughtful Packaging: Each set comes in an elegant box, making it a perfect gift for yourself or a loved one. Whether it's a birthday, anniversary, or any other special occasion, these bangles are sure to bring joy and delight.

Style Tips:

Office Chic: Pair the minimalist bangle from the collection with your formal attire to add a touch of sophistication to your office look.

Casual Glam: Mix and match the bangles to create a stack that complements your casual outfits, effortlessly elevating your everyday style.

Evening Elegance: Choose the intricately designed bangle for an evening out or a special event, making a statement that's both refined and glamorous.

Gift of Glamour: Share the joy of luxury with your friends and family by gifting them this stunning bangle set. It's a gesture that speaks volumes about your appreciation and thoughtfulness.

Indulge in the charm and allure of our Gold Plated Dailywear 4 Piece Bangle Designer collection, where timeless elegance meets modern versatility. Elevate your everyday with a touch of opulence that's designed to last.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"","20 carat jewellery","Gold-plated","Gold",,,,"Women",,,,,,,,,"4","Brass","2.8 cm",,,,,,,,,,,,
"15468","","Brass Gold Plated Bangle( Set of 4)","3 bindi_2.6",499,1249,140,4756,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.4",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15468","","Brass Gold Plated Bangle( Set of 4)","3 bindi_2.8",499,1249,140,4847,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15468","","Brass Gold Plated Bangle( Set of 4)","15468_2.10",499,1249,140,4944,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15473","","Set Of 4 Gold Plated  Bangle For Women","nani leaf_2.4",499,1249,125,4946,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/undefined_1692964779320_xfuf5ewpfvp1hhv.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15473_1703679829383_ps0n34n4t0xks7v.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15473_1703679831155_fbwhtp3nd8zr7oi.jpg","","","","","","","","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/xEcMbomi_HW9GN90VC8_2023-12-27_1.mp4","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","Introducing our exquisite collection: the New Designer Premium Quality Gold Plated 4-Piece Designer Bangle Set. Elevate your style with these stunning bangles that blend timeless elegance with contemporary design, perfect for any occasion.

Design and Craftsmanship:
Each bangle in this set is a masterpiece of artistry and craftsmanship. Meticulously crafted by skilled artisans, these bangles showcase intricate details and captivating patterns. The fusion of traditional and modern design elements creates a captivating visual appeal that effortlessly complements both ethnic and modern ensembles.

Premium Quality Materials:
We understand the importance of using only the finest materials to create jewelry that not only looks exquisite but also stands the test of time. These bangles are meticulously plated with a layer of premium-quality gold, ensuring a radiant and long-lasting finish. The careful selection of materials guarantees that each bangle retains its luster and elegance, even with regular wear.

Versatile Elegance:
Whether you're attending a formal event, a wedding, a festive celebration, or a casual get-together, these bangles are the perfect accessory to enhance your style. Their versatile design allows them to seamlessly transition from traditional to contemporary outfits, making them an essential addition to your jewelry collection.

Comfortable Fit:
We understand that comfort is as important as style. These bangles are thoughtfully designed to provide a comfortable and secure fit on your wrist. They are lightweight and easy to wear, allowing you to enjoy the luxury of premium jewelry without compromising on comfort.

Gift of Enduring Beauty:
The New Designer Premium Quality Gold Plated 4-Piece Designer Bangle Set also makes a thoughtful and cherished gift for your loved ones. Whether it's a special anniversary, a birthday, or a milestone celebration, these bangles are a symbol of your appreciation and love, destined to become a cherished heirloom.

Maintenance and Care:
To maintain the brilliance of these bangles, we recommend handling them with care and avoiding exposure to harsh chemicals. Clean them gently with a soft, dry cloth to retain their radiant shine.

Elevate your style with the timeless elegance of the New Designer Premium Quality Gold Plated 4-Piece Designer Bangle Set. Discover the perfect blend of tradition and modernity, meticulously crafted to capture hearts and turn heads wherever you go.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15473","","Set Of 4 Gold Plated  Bangle For Women","nani leaf_2.6",499,1249,125,4947,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15473","","Set Of 4 Gold Plated  Bangle For Women","nani leaf_2.8",499,1249,125,4946,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22309","","Set Of 6 Gold Plated Ad Diamond Bangle","22309_2.4",899,2249,370,4968,3,3,2,"0.07",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/22309_1703325066475_jcdb4u38othhab5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/22309_1703679210986_zpsizi0p6e0wbbx.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/22309_1703679212967_b0jlv38oamu4zw9.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","micro gold plated ad diamond 6 pcs fancy bangle","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22309","","Set Of 6 Gold Plated Ad Diamond Bangle","22309_2.6",899,2249,370,4959,3,3,2,"0.07",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22309","","Set Of 6 Gold Plated Ad Diamond Bangle","22309_2.8",899,2249,370,4969,3,3,2,"0.07",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2 line ch","711719","High Gold Plated Daily Wear Fancy Long Ball Mala","2 line ch_Free Size",399,1049,90,97659,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/High_Gold_Plated_Daily_Wear_Fancy_Long_Ball_Mala_DQ470V7JZD_2024-07-07_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/High_Gold_Plated_Daily_Wear_Fancy_Long_Ball_Mala_4EEEMF5JC5_2024-07-07_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/High_Gold_Plated_Daily_Wear_Fancy_Long_Ball_Mala_9EJZTTRH7R_2024-07-07_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/High_Gold_Plated_Daily_Wear_Fancy_Long_Ball_Mala_STMFYAPXH8_2024-07-07_4.jpg","","","","","","","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Qh6C8Le6_8PI6R9LNFL_2024-07-07_1.mp4","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Qh6C8Le6_BYU0MRN28V_2024-07-07_2.mp4","","size","Free Size","Gold","Introducing our latest addition to elevate your everyday style: the High Gold-Plated Daily Wear Fancy Long Ball Mala. Crafted with precision and finesse, this exquisite piece is designed to seamlessly blend sophistication with comfort, adding a touch of glamour to your daily ensemble.
size : 24inch ( Long )","2",true,"",1,,"","20 Carat Jewellery",,,,"1",,"Women & Girls",,,,,,,,,,,,"24 inch","Daily Use",,,,,,,,,,
"15471","","Set Of 2 Gold Plated  Leaf Bangle","15471_2.4",399,999,110,4989,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/undefined_1692964786143_vh3im6paezhl9gd.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15471_1703679398622_vbgn6vgz0o36mon.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15471_1703679401269_457dbdpml10m212.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","Introducing our exquisite New Designer Premium Quality Gold Plated 2-Piece Leaf Bangle set ? a stunning fusion of elegance, craftsmanship, and style. Elevate your accessory game with these intricately designed bangles that capture the essence of nature's beauty and bring a touch of luxury to your ensemble.

Design: These bangles are meticulously crafted with a keen eye for detail, featuring delicate leaf motifs that emulate the grace and allure of nature. Each leaf is finely sculpted to perfection, showcasing the intricate veins and textures that make it truly captivating. The design reflects a harmonious blend of modern aesthetics and timeless elegance, making it a versatile choice for both casual and formal occasions.

Premium Quality: Our commitment to excellence is evident in every facet of these bangles. Crafted from high-quality materials, the bangles are coated with a lustrous layer of premium gold plating that exudes opulence and radiance. The gold plating not only enhances their aesthetic appeal but also ensures durability, allowing you to enjoy their beauty for years to come.

Versatile Elegance: The 2-piece set offers versatility, enabling you to wear them as a matching pair or individually, depending on your mood and outfit. These bangles effortlessly complement a wide range of styles, from traditional to contemporary, making them a must-have addition to your jewelry collection.

Perfect Fit: Designed to provide both comfort and a secure fit, these bangles come in various sizes to accommodate different wrist dimensions. The thoughtfully engineered clasp ensures easy wear and removal, providing you with a hassle-free experience while maintaining a snug fit.

Gift of Luxury: Whether you're treating yourself or searching for a memorable gift, the New Designer Premium Quality Gold Plated 2-Piece Leaf Bangle set is an excellent choice. Its timeless design and superior craftsmanship make it a symbol of affection and thoughtfulness, perfect for birthdays, anniversaries, or any special occasion.

Indulge in Elegance: Elevate your accessory collection with these stunning bangles that encapsulate luxury and style. The New Designer Premium Quality Gold Plated 2-Piece Leaf Bangle set is a testament to fine craftsmanship, making a bold statement wherever you go.

Adorn yourself with the splendor of nature and the allure of gold ? redefine elegance with the New Designer Premium Quality Gold Plated 2-Piece Leaf Bangle set. Order now and embrace the fusion of beauty and sophistication.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15471","","Set Of 2 Gold Plated  Leaf Bangle","15471_2.6",399,999,110,4993,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15471","","Set Of 2 Gold Plated  Leaf Bangle","15471_2.8",399,999,110,4995,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"90532801","","Gold Plated Pendant With Earring & Ring( Adjustable Size)","rangoli p.+chain+ring",449,999,99,4658,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yEW5dsNq_FCBI9J0EPJ_2024-01-16_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yEW5dsNq_IO7LCBKBG3_2024-01-16_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yEW5dsNq_MNJL7947NI_2024-01-16_3.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yEW5dsNq_YFPF9CM3Z6_2024-01-16_4.jpg","","","","","","","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yEW5dsNq_XENKBX1SIV_2023-12-25_1.MP4","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","Looking For The Perfect Accessory To Elevate Your Style? Look No Further! Introducing Our Stunning 20 Carat Jewellery Pendant, Crafted With Love And Elegance. This Exquisite Piece Is Sure To Dazzle And Catch Everyone'S Attention. Its Intricate Design And Gleaming Diamonds Make It A Must-Have Addition To Any Jewelry Collection. Treat Yourself Or Surprise A Loved One With This Breathtaking Pendant That Radiates Pure Luxury.","2",true,"",1,,"","20 carat jewellery",,,,,"Gold Plated",,,"Women","Pendant","India","Casual",,,,,,,,,"Pendant with Earring & Ring",,,,,,,,,
"15622","","Premium Quality Micro Gold Plated Ruby Bangle Set (8 Pcs)","15622_2.4",999,2749,570,4988,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15622_1703325071494_0h6q7qln39mj5lr.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15622_1703679529565_zcue43sr2t87pqx.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/15622_1703679531217_h5mpbzgrvh786mr.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","Premium Quality Micro Gold Plated Ruby Bangle Set (8 PCs)","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15622","","Premium Quality Micro Gold Plated Ruby Bangle Set (8 Pcs)","15622_2.6",999,2749,570,4985,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15622","","Premium Quality Micro Gold Plated Ruby Bangle Set (8 Pcs)","15622_2.8",999,2749,570,4990,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2 tone zigzag","","Set Of 2 Gold Plated Indian Bangles","2 tone zigzag_2.4",499,1249,199,4940,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/2_tone_zigzag_1698298119863_m16eda1nrw68m0l.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/2_tone_zigzag_1703679713916_l205dei2kof7vy4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/2_tone_zigzag_1703679715896_35qgffssigxz9xk.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","gold","Designer premium quality high gold plated 2 tone bangle","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2 tone zigzag","","Set Of 2 Gold Plated Indian Bangles","2 tone zigzag_2.6",499,1249,199,4915,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2 tone zigzag","","Set Of 2 Gold Plated Indian Bangles","2 tone zigzag_2.8",499,1249,199,4954,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66090","","Set Of 4 Alloy Gold-Plated Bangle","66090 2.4",599,1499,180,4978,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66090_1699263485038_3q454cir0trl667.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66090_1703679365177_9pj6w764mns3j5z.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66090_1703679367158_hho3942mrnxaxjt.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","New designer premium quality high gold plated meenawork designer 4 pcs fancy bangle","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
